0.,265.80814374417383
0.01,265.80817244043857
0.02,265.8082460691003
0.03,265.80836763637234
0.04,265.8085362003972
0.05,265.808750674345
0.06,265.80900997106824
0.07,265.8093130034195
0.08,265.809658776082
0.09,265.8100465873976
0.1,265.81047552985683
0.11,265.8109446729044
0.12,265.8114530859851
0.13,265.81199988241406
0.14,265.81258437796396
0.15,265.8132057657009
0.16,265.81386321579896
0.17,265.81455589843233
0.18,265.8152830113553
0.19,265.8160439385743
0.2,265.81683796868475
0.21,265.81766436134666
0.22,265.81852237622013
0.23,265.81941127498385
0.24,265.8203303867158
0.25,265.82127912119387
0.26,265.8222568928614
0.27,265.8232631161617
0.28,265.8242972055381
0.29,265.8253585754339
0.3,265.8264466402924
0.31,265.82756081455693
0.32,265.8287004802879
0.33,265.8298650606034
0.34,265.83105408494583
0.35000000000000003,265.83226708433324
0.36,265.8335035897837
0.37,265.83476313231523
0.38,265.83604524294606
0.39,265.8373494526942
0.4,265.8386752882058
0.41000000000000003,265.84002223063453
0.42,265.84138985218846
0.43,265.84277775523566
0.44,265.84418554214426
0.45,265.8456128152823
0.46,265.847059177018
0.47000000000000003,265.84852422971943
0.48,265.8500075757546
0.49,265.85150881418843
0.5,265.8530275775623
0.51,265.8545635418347
0.52,265.85611638409426
0.53,265.85768578142944
0.54,265.8592714109288
0.55,265.8608729496808
0.56,265.8624900747739
0.5700000000000001,265.8641224627199
0.58,265.86576978690607
0.59,265.86743176921976
0.6,265.869108146488
0.61,265.8707986555379
0.62,265.87250303319667
0.63,265.8742210162914
0.64,265.8759523416492
0.65,265.8776967460973
0.66,265.8794539454166
0.67,265.88122363714643
0.68,265.883005618692
0.6900000000000001,265.88479969440675
0.7000000000000001,265.8866056686441
0.71,265.88842334575753
0.72,265.8902525301003
0.73,265.892093026026
0.74,265.89394463788784
0.75,265.8958071700394
0.76,265.897680426834
0.77,265.8995642126251
0.78,265.90145833176604
0.79,265.90336258861026
0.8,265.90527678751124
0.81,265.9072007328223
0.8200000000000001,265.9091342405119
0.8300000000000001,265.9110771979861
0.84,265.9130294688388
0.85,265.9149909091486
0.86,265.91696137499474
0.87,265.91894072245594
0.88,265.9209288076112
0.89,265.92292548653927
0.9,265.9249306153192
0.91,265.92694405002993
0.92,265.9289656467503
0.93,265.93099526155925
0.9400000000000001,265.93303275053563
0.9500000000000001,265.9350779697584
0.96,265.9371307753065
0.97,265.9391910232588
0.98,265.94125857731837
0.99,265.9433333856323
1.,265.94541537764655
1.01,265.94750446815266
1.02,265.9496005719422
1.03,265.9517036038067
1.04,265.9538134785377
1.05,265.9559301109268
1.06,265.9580534157654
1.07,265.96018330784517
1.08,265.96231970195765
1.09,265.9644625128944
1.1,265.9666116554469
1.11,265.9687670444067
1.12,265.9709285941242
1.1300000000000001,265.97309623172947
1.1400000000000001,265.9752698922866
1.1500000000000001,265.97744951086867
1.16,265.9796350225489
1.17,265.98182636240045
1.18,265.9840234654965
1.19,265.98622626691014
1.2,265.98843470171454
1.21,265.9906487049829
1.22,265.9928682117884
1.23,265.9950931572041
1.24,265.9973234763032
1.25,265.99955910782904
1.26,266.0018000160951
1.27,266.004046160003
1.28,266.00629749592395
1.29,266.0085539802293
1.3,266.0108155692901
1.31,266.0130822194777
1.32,266.0153538871634
1.33,266.0176305287183
1.34,266.01991210051375
1.35,266.0221985589209
1.36,266.024489860311
1.37,266.02678596105534
1.3800000000000001,266.0290868175587
1.3900000000000001,266.0313923976869
1.4000000000000001,266.03370267987145
1.41,266.03601763914236
1.42,266.0383372505294
1.43,266.0406614890625
1.44,266.0429903297714
1.45,266.0453237476859
1.46,266.047661717836
1.47,266.0500042152514
1.48,266.05235121496213
1.49,266.0547026919978
1.5,266.0570586213885
1.51,266.0594189781638
1.52,266.06178373807757
1.53,266.0641528833349
1.54,266.0665263991339
1.55,266.06890427065275
1.56,266.07128648306946
1.57,266.07367302156223
1.58,266.0760638713091
1.59,266.07845901748817
1.6,266.08085844527756
1.61,266.08326213985544
1.62,266.08567008639983
1.6300000000000001,266.08808227008893
1.6400000000000001,266.09049867610076
1.6500000000000001,266.0929192897729
1.6600000000000001,266.0953441046064
1.67,266.0977731177683
1.68,266.10020632451574
1.69,266.1026437201055
1.7,266.10508529979467
1.71,266.10753105884015
1.72,266.1099809924989
1.73,266.11243509602787
1.74,266.11489336468406
1.75,266.11735579372436
1.76,266.1198223784058
1.77,266.1222931139853
1.78,266.12476799571976
1.79,266.12724701917887
1.8,266.1297301848706
1.81,266.13221749680514
1.82,266.13470895905135
1.83,266.1372045756781
1.84,266.13970435075413
1.85,266.1422082883483
1.86,266.14471639252946
1.87,266.1472286673664
1.8800000000000001,266.149745116928
1.8900000000000001,266.15226574528305
1.9000000000000001,266.1547905565004
1.9100000000000001,266.1573195546489
1.92,266.1598527437973
1.93,266.16239012801447
1.94,266.16493171136926
1.95,266.1674774979305
1.96,266.17002749176703
1.97,266.1725816975487
1.98,266.1751401254604
1.99,266.17770278824935
2.,266.180269698669
2.0100000000000002,266.18284086947307
2.02,266.1854163134149
2.0300000000000002,266.1879960432481
2.04,266.1905800717263
2.05,266.19316841160287
2.06,266.1957610756314
2.07,266.1983580765655
2.08,266.20095942715864
2.09,266.20356514016436
2.1,266.2061752283361
2.11,266.2087897044276
2.12,266.2114085811922
2.13,266.21403187138355
2.14,266.2166595877419
2.15,266.21929174097613
2.16,266.22192834705123
2.17,266.22456942549354
2.18,266.2272149958292
2.19,266.22986507758435
2.2,266.2325196902854
2.21,266.2351788534585
2.22,266.2378425866298
